primaryHazard,city,countyCode,county,stateAbbreviation,zipcode,structureType,yearBuilt,estimatedPurchasePrice,insuranceType,ownerType,id
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1980,11073,,Individual,6b789187-9ba3-4864-b26d-925b2c76987e
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,7f13cc05-f3e6-46ae-9359-1aeef49d7702
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1958,11073,,Individual,9b795058-5139-484a-9ceb-bd801fffe9d5
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,00a5aaf7-4c71-45e7-9733-377b18ed2402
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1972,11073,,Individual,b733f25e-23c2-4808-888e-058a70890eca
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,674af6dc-2b43-4183-ba59-4d1ec169fc34
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,81aea9f4-422c-4dda-bb60-97d033158c9d
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,5d770f7c-1455-4df3-b576-3daef9bfb319
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1973,11073,,Individual,657cbb24-0696-471e-a532-27536c6c67f4
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1976,11073,,Individual,b7878341-0bd3-45e1-bce2-5b7c2d96fc9d
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,520a4362-ac4b-4672-a3ea-d97c2d873ca7
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,2ddc0c0f-8ce1-4b03-842e-4ed93efb6a7e
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,a1105718-c22b-41ba-b418-cbd941d8e148
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,cb0ea8f3-ef16-4d20-9602-5492f2c54019
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1973,11073,,Individual,3f8c332d-76a1-423d-a8b8-26afae1a7ad6
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,400ce777-3ba6-4a69-b2f8-1f6200f0f867
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,a154a362-a8c1-48ad-b374-51d4b0657282
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1976,11073,,Individual,8f4997bb-4c53-4fea-aab8-d136b407e3f4
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,d2ab5c0a-0fbf-43db-a7a4-53ca1adb9f00
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1959,11073,,Individual,a5375583-9ae8-407b-bc80-6ee2acad8c65
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1973,11073,,Individual,fd84ff4d-7f4a-46ef-8988-9c704f03968b
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1960,11073,,Individual,661ec145-396b-4635-9ba7-aab88316db8d
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1973,11073,,Individual,3146c834-8407-4428-8b3d-4794037f9f3b
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1980,11073,,Individual,f9d76500-337b-4ace-acd7-cd9211d0f920
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1975,11073,,Individual,f7adb318-e5be-41cb-a00a-0b923dd39f9f
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1975,11073,,Individual,b0489f39-3e46-4ba3-b1d8-aa8424aaab3b
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1972,11073,,Individual,c1bf96a8-fd86-4e5f-bf13-b5c70b47595c
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,de1312b5-d9ef-435c-8a4d-49fdd3095e45
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1973,11073,,Individual,1d0dbf5d-27ae-4614-a9bf-612b7c30b359
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,a897757a-c183-4be6-8763-250e860b1c89
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,78f186e0-891b-4122-bd60-3a0064dcd51a
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,83a802db-6d6f-4a8c-b2ff-f1158644712d
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1975,11073,,Individual,e027b027-aea0-4769-94af-6703a9e356b5
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1981,11073,,Individual,688af6da-7e54-4ee9-b9bb-dc6d9d4dbaa0
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1976,11073,,Individual,2a3133ee-0edb-4914-913d-37333214713d
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,37ce9302-720a-4ad0-9ff8-d5d18f49819c
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,52de954a-a990-41d5-9d97-e88a3d42f5ec
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1975,11073,,Individual,cb47aa7f-1740-4986-ae24-1dcde278e543
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1973,11073,,Individual,fe1b3f3b-82a3-42db-ad06-4c5087133ead
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,5593330f-4f0b-4d1f-abeb-c1496bd5a38b
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1975,11073,,Individual,636ebc9f-231a-42f4-af98-b7c43aaee0a0
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,9c99216b-99d3-4cd7-9ae0-3cba333e89cd
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,75b7466e-b63e-41c0-acb6-a4ba959f2401
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,de15a2fc-a30d-46bb-aa0d-32956b5e150d
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1976,11073,,Individual,1662200e-0b24-4a02-a5fd-b638f2d6d30d
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1982,11073,,Individual,5a6e05fd-8b4f-43f6-a7d3-20697f013b22
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1976,11073,,Individual,6f7b823a-2ffb-43f2-9d12-4d9bea06e924
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1983,11073,,Individual,6a225c59-4890-447c-a188-2693a5759edb
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,67d2ffcd-29c4-404a-b52e-c4e87c41b4f3
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1990,11073,,Individual,208fe41c-aa4f-47ae-b797-a6c21de7f36b
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1983,11073,,Individual,9c11f3f7-a9fc-4d36-924b-152c315f5c90
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,492abe71-bc1d-4dc4-956b-3d80f8d32773
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1990,11073,,Individual,68382513-91c7-4919-ab56-b20293ab7914
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,32b9620d-13c6-4286-8f9b-fb5e0b0f43da
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1987,11073,,Individual,13c87f24-b274-4f73-ad06-aebadb24d41d
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,337ad7ef-9daf-4d94-8a21-3f2f05f7f2f3
Flooding,Jersey Village,201,Harris,TX,77040,Residential,2011,11073,,Individual,2f0bf9c7-4c01-43eb-a4b3-ff397579b717
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1983,11073,,Individual,ac897d20-71f2-4997-87c0-e8958c8770f6
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1992,11073,,Individual,44d023b9-3c59-42a0-a33a-9588523f2d9f
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,278dc427-d435-4c1a-880d-42d07c0b6cf6
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,5bb6a25b-547e-4de4-ba0c-c7091e288e17
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,0690bdee-d9b2-480c-9368-009306f40905
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1992,11073,,Individual,a16ca21b-6264-4252-979f-f618b2bb62c5
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1976,11073,,Individual,1783cc2a-21ca-420c-81ca-90ee0ff8c94a
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1991,11073,,Individual,0257314a-6b67-4177-8aa1-a7c9f01c24a1
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,650217c8-9ed3-424c-9ef6-d1627969e2c4
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,f674c645-7869-4dd6-8c4a-6fcf8bd3c5e0
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,957e940f-3457-479a-a57d-023b9dd20539
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1976,11073,,Individual,fc3739e9-21e1-48fa-91c6-e09b116e389b
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1983,11073,,Individual,074dc0ad-66ce-454a-9881-ebb73a2600a0
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1990,11073,,Individual,78c870dd-9327-4bd6-95f8-286b02001b43
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,8cdb5f37-a415-4799-bca4-2b169603b311
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,3868df4b-8e8f-4149-8e17-09a642841ec4
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,2885616a-53cc-4e3d-bb11-2655d0448f42
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1989,11073,,Individual,b275b5fa-5402-4fda-8c3a-6a5320d4a6e0
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1991,11073,,Individual,0c8b6b0f-dfe0-4e69-83e6-3ebe609f538b
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1985,11073,,Individual,cdeb885c-1738-46f5-afbc-fda4522e8bf3
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,91ee48b9-0f22-444a-a42e-15bfdd5a1d4d
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1983,11073,,Individual,89b379b6-e940-479b-be96-e998af8fa7a0
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1989,11073,,Individual,53826b47-4eee-4d12-9f5c-2480d0f3a4f2
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1986,11073,,Individual,43153237-d8a3-4798-82f7-535511cfc2ed
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,5b97cf9f-b976-4a73-b4cd-1a63809de28e
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,a5aac653-dcc9-4647-8f1f-4691e739f9eb
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1986,11073,,Individual,764e18a6-df76-4ba4-b8bd-8fb4bfd07249
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,23e394f5-1d48-4319-8d47-11bd46ad8be5
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1984,11073,,Individual,e56201dd-2648-41b2-a97e-6d91b0f4d29f
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1985,11073,,Individual,63ef8d13-7144-4215-8714-c61616ebdae1
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1985,11073,,Individual,0031e4e8-1fa7-4ed0-bc14-f250006b5014
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1990,11073,,Individual,888a6bcb-04eb-46d4-9986-156d00a7dc90
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1984,11073,,Individual,e059eddb-25f1-4ecd-934f-7bf38ba4694e
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,4fde2e7f-b6d7-49a5-8c9f-8a0d28f8cdf4
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,4d15dbdc-9a15-46aa-a6c2-c030476572ca
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1980,11073,,Individual,acb2cad7-68a5-4a89-af52-caab5f8e2072
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,f5779c38-7720-4a5a-bba6-d12e92d3420e
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1981,11073,,Individual,aba65290-9697-4acb-935c-47f72526f0a5
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1984,11073,,Individual,43d2a3ad-5f64-4ee5-9f4f-1e8d194d9b1a
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1980,11073,,Individual,87a2d93a-6ae7-4117-a583-21ab10e90c6c
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,d1589dcd-8e50-4d5b-940a-31c07efb581b
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,d4efe150-6ce2-401e-b2b7-ed2fd927f8b4
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,ef863125-a542-4533-bdd0-7deebbf31c43
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,e27efcd4-0983-404e-b76b-757ce1b6a563
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,732237a1-8962-4796-9a13-2ee56e398033
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,cfcbe3f7-ce6d-4536-a077-99743a68d8ee
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1981,11073,,Individual,ec22dddb-5791-466b-b051-392874405285
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,8144b1db-0286-4094-a4c2-51a3da46497f
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,80091439-1f64-4c06-92d1-63f48a927bf9
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,0931e16b-21d9-478c-9ba5-c00caee5b9a2
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,067b3bfb-2213-4742-8c83-78efb0aaf023
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,45c04dfd-f217-4c3e-b8cc-09d5758af33c
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1982,11073,,Individual,b56e2729-b5dd-4d7a-836f-12580199972b
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,f545e982-ada7-45d8-b452-b1d843b9e8e9
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,f07fea87-ed1e-449a-9c11-8314b10a08d7
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1980,11073,,Individual,a5fd1940-2985-4d56-a9f9-6e5029893112
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1982,11073,,Individual,d836d517-c9a2-4715-a810-1e3a9e70d157
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,4ddf426d-2dd7-4e4f-b5f6-dd5253ee99ad
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1980,11073,,Individual,2f8a7396-9fc2-4d6b-b45e-dcd4764b8d6e
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1991,11073,,Individual,c225c3e8-ce46-4ce4-af05-6fce117fe2ae
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1981,11073,,Individual,9839360d-e3ef-4da5-a2b8-b22cffcfed8c
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,2391a585-8480-49a6-8de9-34325627f3ec
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1981,11073,,Individual,9a1c1d9d-023f-4470-91c1-cbeb401cd2ab
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,b8894944-7673-4b04-9c5f-700891b5c4c9
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1982,11073,,Individual,33ff9802-7e2a-47cf-98b2-1f9495cb37df
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1976,11073,,Individual,c19be391-5633-4fdf-8a55-14ee30a161ad
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,ba3e26e0-b69a-43db-90cd-cba53d1b65de
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1976,11073,,Individual,92055d59-aef4-4083-b137-29bf49dce271
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1976,11073,,Individual,71cf6758-2c70-4c30-a10e-a5740a00125e
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1976,11073,,Individual,08a04435-c72a-47dc-86a8-10df4fa5ef4f
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,893315e6-9d11-4e04-8296-cf98ef1440e3
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1976,11073,,Individual,5dc41f60-4938-47ba-bd3c-59b921643d97
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1976,11073,,Individual,9e00bb67-d1c7-491a-90aa-accc9df9736b
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1972,11073,,Individual,545f4c93-228d-4b5b-acdf-b650abcc95aa
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,c855caaa-a5da-4150-8ffa-9e4b165051dd
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,401b60f0-0c4a-4695-970a-4491decf145c
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,35afb7b0-d8cb-436f-b1eb-0b0e914ad474
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1959,11073,,Individual,c501f996-feba-49e0-84f7-f839066a541a
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1980,11073,,Individual,eb9f91b9-a8d0-48c1-a1e5-b49045aaba0f
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1971,11073,,Individual,a476c9c8-1c34-48a4-a253-2d0bbdb36b59
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1987,11073,,Individual,547e5253-7778-4387-a6ad-00aafeed66b9
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,de401723-6ab9-43e1-882d-ed4b15e2452b
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1973,11073,,Individual,a55f0f90-d992-4fa4-965c-54c6510ea86b
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1971,11073,,Individual,b1e3e81c-c915-4208-8c7d-7d8447ae7cca
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1980,11073,,Individual,3475f4a2-62dd-4524-86f3-6055e2fc5171
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,5fe22aaf-6796-4b3f-beea-457ccc859a1e
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,ae968e5f-ffac-4a95-aa17-5f354e7a2013
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,1946ec97-39e4-4466-8907-61ddd67dc54a
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,42eb6951-a821-474d-b7de-fa4441bfcfa9
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1983,11073,,Individual,d7282afa-a2f8-448d-aaa8-6cba1132f25c
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1990,11073,,Individual,b8e8c185-e09f-486b-a85b-82b25b5fb1dd
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,64d7a19d-edbb-43cb-ac13-430162a17447
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1992,11073,,Individual,61aa7ea4-3a53-46b7-b4c6-13bdf0246f54
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1982,11073,,Individual,7b058703-bc31-4603-a65d-b9337a43fa3f
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1983,11073,,Individual,f3af15e3-dbf5-436c-a435-aaba240eea6f
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1984,11073,,Individual,3cfe8abb-6f15-487e-9630-9bd31310b728
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1982,11073,,Individual,5ec3c11b-0a03-4a14-ab53-df9a0b14e01d
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1988,11073,,Individual,d712c6ef-9770-4758-a126-3a8fb0a8b193
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,bdf56ac8-8bfc-45fa-91f4-6eaa81d15d00
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,89603d7b-1410-4ba5-8fbc-2f0441482a5f
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1988,11073,,Individual,74f0f1f8-4cf8-47ce-b971-90ab1d9e8a5f
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,8432ecba-f782-40d2-9f7f-e277fc4dea63
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1985,11073,,Individual,40f5597f-bdf9-4d2d-a267-695739f1071d
Flooding,Jersey Village,201,Harris,TX,77040,Residential,2002,11073,,Individual,129fa1c2-d3c6-4ac6-93d3-9697186b9c19
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1988,11073,,Individual,9a97917a-667a-44db-9fb8-e13fc9a14783
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1986,11073,,Individual,b1e204e9-e61f-46dc-a4a8-b20503f4cd2b
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1980,11073,,Individual,08f08094-1fc0-4bc0-ac51-b39e5e453d40
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1981,11073,,Individual,2f74429f-c9cc-4d92-b276-df509b4cafb4
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1990,11073,,Individual,444fa37f-2fab-4fd6-8a17-d0b1d088a464
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1991,11073,,Individual,9f443373-38ef-4a8b-b595-818d97f1d326
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1979,11073,,Individual,91c04fdb-ad10-4280-bcdb-b457c5094633
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1973,11073,,Individual,72640bc1-48ae-4179-9552-f82d620e606c
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1981,11073,,Individual,246fd328-dd07-421f-bb15-af51e13e6dfb
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1952,11073,,Individual,8c928e35-4775-4350-95fc-2c4a96b1eeec
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1985,11073,,Individual,59ec6997-4d20-4bd2-a808-eda672bd7166
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1978,11073,,Individual,8ac3913e-3109-43a9-aae3-af5dfa7c6b61
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1976,11073,,Individual,a29cb37f-3b7e-4917-8c0e-252250f0e564
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1984,11073,,Individual,f3cf8a29-f01d-4a3a-81ee-0bf69d6f0765
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1992,11073,,Individual,4ff8f490-b600-4eb2-8500-0b8425c8fc83
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1989,11073,,Individual,651005d4-2e9a-4211-bab8-e029c7a0b615
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,2d36865c-92a7-497e-8368-bf72988be282
Flooding,Jersey Village,201,Harris,TX,77040,Residential,1977,11073,,Individual,f89fd30b-ca61-47f7-a935-93bb7bb8bf7f
